fips	Elevation	Incidence	weight	Cancer	plot_type	alpha	tooltip
41029	 0.52203	 65.0000	426	Lung	bivariate	0.895	<b>Jackson, OR</b><br><i>pop. 181269</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.6</td><td>8.8</td></tr><tr><td>elevation</td><td>0.5</td><td>1.9</td></tr><tr><td>no_lung</td><td>417.5</td><td>1.6</td></tr><tr><td>education</td><td>24.4</td><td>0.5</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
41031	 0.80805	 63.4000	138	Lung	bivariate	0.355	<b>Jefferson, OR</b><br><i>pop. 19009</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.9</td><td>4.2</td></tr><tr><td>smoking</td><td>47.0</td><td>0.6</td></tr><tr><td>elevation</td><td>0.8</td><td>-0.2</td></tr><tr><td>no_lung</td><td>372.3</td><td>-0.7</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
41033	 0.43704	 78.1000	275	Lung	bivariate	0.649	<b>Josephine, OR</b><br><i>pop. 75726</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.5</td><td>15.8</td></tr><tr><td>education</td><td>16.5</td><td>4.0</td></tr><tr><td>elevation</td><td>0.4</td><td>2.5</td></tr><tr><td>no_lung</td><td>406.6</td><td>1.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
41035	 1.31484	 72.6000	253	Lung	bivariate	0.607	<b>Klamath, OR</b><br><i>pop. 63775</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.0</td><td>10.8</td></tr><tr><td>education</td><td>18.1</td><td>3.3</td></tr><tr><td>no_lung</td><td>381.7</td><td>-0.2</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.8</td></tr></table>
41039	 0.17643	 65.2000	500	Lung	bivariate	1.000	<b>Lane, OR</b><br><i>pop. 322959</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.5</td><td>7.3</td></tr><tr><td>elevation</td><td>0.2</td><td>4.4</td></tr><tr><td>no_lung</td><td>387.7</td><td>0.1</td></tr><tr><td>education</td><td>27.7</td><td>-0.9</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
41041	 0.10697	 73.9000	211	Lung	bivariate	0.524	<b>Lincoln, OR</b><br><i>pop. 44479</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.5</td><td>14.5</td></tr><tr><td>elevation</td><td>0.1</td><td>4.9</td></tr><tr><td>education</td><td>23.8</td><td>0.8</td></tr><tr><td>no_lung</td><td>400.8</td><td>0.8</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
41043	 0.14357	 72.8000	321	Lung	bivariate	0.730	<b>Linn, OR</b><br><i>pop. 103069</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.0</td><td>10.9</td></tr><tr><td>elevation</td><td>0.1</td><td>4.6</td></tr><tr><td>education</td><td>16.3</td><td>4.1</td></tr><tr><td>no_lung</td><td>396.6</td><td>0.6</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
41045	 0.75439	 57.1000	178	Lung	bivariate	0.452	<b>Malheur, OR</b><br><i>pop. 31615</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.8</td><td>5.1</td></tr><tr><td>elevation</td><td>0.8</td><td>0.2</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>no_lung</td><td>359.3</td><td>-1.3</td></tr><tr><td>smoking</td><td>44.9</td><td>-2.3</td></tr></table>
41047	 0.08907	 65.6000	500	Lung	bivariate	1.000	<b>Marion, OR</b><br><i>pop. 284834</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>smoking</td><td>49.5</td><td>4.3</td></tr><tr><td>education</td><td>20.9</td><td>2.1</td></tr><tr><td>no_lung</td><td>416.7</td><td>1.6</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
41049	 0.30439	 73.3000	105	Lung	bivariate	0.264	<b>Morrow, OR</b><br><i>pop. 10995</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>11.5</td><td>6.1</td></tr><tr><td>smoking</td><td>50.0</td><td>5.1</td></tr><tr><td>elevation</td><td>0.3</td><td>3.5</td></tr><tr><td>no_lung</td><td>375.3</td><td>-0.5</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr></table>
41051	 0.07789	 71.7000	500	Lung	bivariate	1.000	<b>Multnomah, OR</b><br><i>pop. 660486</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>smoking</td><td>49.5</td><td>4.2</td></tr><tr><td>black</td><td>6.8</td><td>2.8</td></tr><tr><td>no_lung</td><td>405.6</td><td>1.0</td></tr><tr><td>education</td><td>37.5</td><td>-5.1</td></tr></table>
41053	 0.10471	 55.0000	250	Lung	bivariate	0.602	<b>Polk, OR</b><br><i>pop. 62380</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>4.9</td></tr><tr><td>no_lung</td><td>402.6</td><td>0.9</td></tr><tr><td>education</td><td>28.1</td><td>-1.1</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>smoking</td><td>45.5</td><td>-1.5</td></tr></table>
41057	 0.17886	 75.4000	158	Lung	bivariate	0.405	<b>Tillamook, OR</b><br><i>pop. 24870</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.8</td><td>13.4</td></tr><tr><td>elevation</td><td>0.2</td><td>4.4</td></tr><tr><td>education</td><td>20.0</td><td>2.4</td></tr><tr><td>no_lung</td><td>364.5</td><td>-1.1</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
41059	 0.31283	 56.6000	266	Lung	bivariate	0.632	<b>Umatilla, OR</b><br><i>pop. 70548</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.6</td><td>4.8</td></tr><tr><td>elevation</td><td>0.3</td><td>3.4</td></tr><tr><td>smoking</td><td>48.3</td><td>2.6</td></tr><tr><td>no_lung</td><td>390.6</td><td>0.3</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
41061	 0.95034	 52.3000	157	Lung	bivariate	0.402	<b>Union, OR</b><br><i>pop. 24530</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.4</td><td>5.5</td></tr><tr><td>education</td><td>20.3</td><td>2.3</td></tr><tr><td>no_lung</td><td>416.7</td><td>1.6</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.2</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
41065	 0.27752	 86.8000	154	Lung	bivariate	0.396	<b>Wasco, OR</b><br><i>pop. 23791</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.0</td><td>8.0</td></tr><tr><td>elevation</td><td>0.3</td><td>3.7</td></tr><tr><td>education</td><td>21.5</td><td>1.8</td></tr><tr><td>no_lung</td><td>390.3</td><td>0.3</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
41067	 0.07951	 52.3000	500	Lung	bivariate	1.000	<b>Washington, OR</b><br><i>pop. 445342</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>no_lung</td><td>382.8</td><td>-0.1</td></tr><tr><td>black</td><td>1.6</td><td>-0.7</td></tr><tr><td>smoking</td><td>44.1</td><td>-3.4</td></tr><tr><td>education</td><td>38.9</td><td>-5.7</td></tr></table>
41071	 0.08127	 68.1000	292	Lung	bivariate	0.679	<b>Yamhill, OR</b><br><i>pop. 84992</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>smoking</td><td>47.9</td><td>2.0</td></tr><tr><td>no_lung</td><td>407.9</td><td>1.2</td></tr><tr><td>education</td><td>23.0</td><td>1.1</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
49003	 1.38951	 24.6000	207	Lung	bivariate	0.515	<b>Box Elder, UT</b><br><i>pop. 42745</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.7</td><td>1.3</td></tr><tr><td>no_lung</td><td>368.9</td><td>-0.8</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.4</td></tr><tr><td>smoking</td><td>38.4</td><td>-11.7</td></tr></table>
49005	 1.43827	 12.0000	302	Lung	bivariate	0.698	<b>Cache, UT</b><br><i>pop. 91391</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>385.8</td><td>0.0</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>education</td><td>35.1</td><td>-4.1</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.7</td></tr><tr><td>smoking</td><td>28.8</td><td>-25.6</td></tr></table>
49007	 1.86423	 40.5000	143	Lung	bivariate	0.368	<b>Carbon, UT</b><br><i>pop. 20422</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.2</td><td>5.0</td></tr><tr><td>smoking</td><td>49.4</td><td>4.2</td></tr><tr><td>no_lung</td><td>365.8</td><td>-1.0</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.8</td></tr></table>
49011	 1.41133	 21.1000	489	Lung	bivariate	0.985	<b>Davis, UT</b><br><i>pop. 238994</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>385.9</td><td>0.0</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>education</td><td>33.8</td><td>-3.5</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.5</td></tr><tr><td>smoking</td><td>35.5</td><td>-15.9</td></tr></table>
49013	 1.80322	 45.3000	120	Lung	bivariate	0.307	<b>Duchesne, UT</b><br><i>pop. 14371</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.0</td><td>4.2</td></tr><tr><td>no_lung</td><td>437.2</td><td>2.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>45.1</td><td>-2.0</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.4</td></tr></table>
49019	 1.43217	 39.5000	109	Lung	bivariate	0.277	<b>Grand, UT</b><br><i>pop. 11933</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.7</td><td>3.2</td></tr><tr><td>education</td><td>24.3</td><td>0.6</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>325.3</td><td>-3.1</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.7</td></tr></table>
49021	 1.86774	 36.0000	184	Lung	bivariate	0.465	<b>Iron, UT</b><br><i>pop. 33779</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>394.1</td><td>0.5</td></tr><tr><td>education</td><td>28.2</td><td>-1.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>smoking</td><td>41.1</td><td>-7.7</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.8</td></tr></table>
49035	 1.38006	 30.9000	500	Lung	bivariate	1.000	<b>Salt Lake, UT</b><br><i>pop. 898387</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>375.6</td><td>-0.5</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>education</td><td>30.1</td><td>-1.9</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.3</td></tr><tr><td>smoking</td><td>37.7</td><td>-12.7</td></tr></table>
49039	 1.98589	 22.9000	151	Lung	bivariate	0.388	<b>Sanpete, UT</b><br><i>pop. 22763</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>18.7</td><td>3.0</td></tr><tr><td>no_lung</td><td>375.6</td><td>-0.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>2.0</td><td>-8.7</td></tr><tr><td>smoking</td><td>36.6</td><td>-14.3</td></tr></table>
49041	 1.85410	 39.0000	137	Lung	bivariate	0.353	<b>Sevier, UT</b><br><i>pop. 18842</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.9</td><td>3.8</td></tr><tr><td>no_lung</td><td>418.7</td><td>1.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>42.9</td><td>-5.3</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.7</td></tr></table>
49043	 2.16598	 18.9000	172	Lung	bivariate	0.439	<b>Summit, UT</b><br><i>pop. 29736</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>414.9</td><td>1.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>2.2</td><td>-10.0</td></tr><tr><td>education</td><td>50.8</td><td>-10.9</td></tr><tr><td>smoking</td><td>35.0</td><td>-16.6</td></tr></table>
49045	 1.49130	 38.7000	202	Lung	bivariate	0.505	<b>Tooele, UT</b><br><i>pop. 40735</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>18.6</td><td>3.1</td></tr><tr><td>no_lung</td><td>404.9</td><td>1.0</td></tr><tr><td>black</td><td>1.6</td><td>-0.7</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.1</td></tr><tr><td>smoking</td><td>39.5</td><td>-10.2</td></tr></table>
49047	 1.72981	 47.0000	159	Lung	bivariate	0.407	<b>Uintah, UT</b><br><i>pop. 25224</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.7</td><td>4.7</td></tr><tr><td>smoking</td><td>46.4</td><td>-0.2</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr><tr><td>no_lung</td><td>329.6</td><td>-2.8</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.8</td></tr></table>
49049	 1.47365	 17.0000	500	Lung	bivariate	1.000	<b>Utah, UT</b><br><i>pop. 368536</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>no_lung</td><td>340.1</td><td>-2.3</td></tr><tr><td>education</td><td>35.5</td><td>-4.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.0</td></tr><tr><td>smoking</td><td>28.2</td><td>-26.3</td></tr></table>
49051	 1.92202	 31.3000	123	Lung	bivariate	0.316	<b>Wasatch, UT</b><br><i>pop. 15215</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>359.1</td><td>-1.3</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>education</td><td>31.1</td><td>-2.4</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.2</td></tr><tr><td>smoking</td><td>38.5</td><td>-11.6</td></tr></table>
49053	 1.00458	 32.1000	301	Lung	bivariate	0.695	<b>Washington, UT</b><br><i>pop. 90354</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>24.0</td><td>0.7</td></tr><tr><td>no_lung</td><td>361.0</td><td>-1.2</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.6</td></tr><tr><td>smoking</td><td>42.1</td><td>-6.3</td></tr></table>
49057	 1.38761	 32.3000	443	Lung	bivariate	0.921	<b>Weber, UT</b><br><i>pop. 196533</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.5</td><td>1.4</td></tr><tr><td>black</td><td>1.8</td><td>-0.6</td></tr><tr><td>no_lung</td><td>355.6</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.4</td></tr><tr><td>smoking</td><td>42.4</td><td>-5.9</td></tr></table>
53001	 0.37034	 46.5000	128	Lung	bivariate	0.330	<b>Adams, WA</b><br><i>pop. 16428</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.4</td><td>5.3</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>342.8</td><td>-2.2</td></tr><tr><td>smoking</td><td>37.9</td><td>-12.4</td></tr></table>
53003	 0.37187	 66.8000	143	Lung	bivariate	0.369	<b>Asotin, WA</b><br><i>pop. 20551</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.2</td><td>8.3</td></tr><tr><td>education</td><td>18.2</td><td>3.2</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>305.3</td><td>-4.1</td></tr></table>
53005	 0.16790	 64.9000	377	Lung	bivariate	0.822	<b>Benton, WA</b><br><i>pop. 142475</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.2</td><td>4.5</td></tr><tr><td>no_lung</td><td>391.4</td><td>0.3</td></tr><tr><td>smoking</td><td>46.5</td><td>-0.1</td></tr><tr><td>education</td><td>27.6</td><td>-0.8</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
53007	 0.48124	 51.4000	258	Lung	bivariate	0.618	<b>Chelan, WA</b><br><i>pop. 66616</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.5</td><td>2.2</td></tr><tr><td>education</td><td>23.2</td><td>1.1</td></tr><tr><td>no_lung</td><td>400.2</td><td>0.8</td></tr><tr><td>smoking</td><td>46.5</td><td>-0.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
53009	 0.14544	 65.8000	256	Lung	bivariate	0.614	<b>Clallam, WA</b><br><i>pop. 65717</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.6</td><td>11.7</td></tr><tr><td>elevation</td><td>0.1</td><td>4.6</td></tr><tr><td>no_lung</td><td>423.1</td><td>1.9</td></tr><tr><td>education</td><td>23.3</td><td>1.0</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
53011	 0.08758	 57.8000	500	Lung	bivariate	1.000	<b>Clark, WA</b><br><i>pop. 345238</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.0</td><td>6.5</td></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>education</td><td>25.7</td><td>-0.0</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr><tr><td>no_lung</td><td>368.9</td><td>-0.8</td></tr></table>
53015	 0.08174	 80.2000	305	Lung	bivariate	0.702	<b>Cowlitz, WA</b><br><i>pop. 92948</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.9</td><td>7.7</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>education</td><td>14.7</td><td>4.7</td></tr><tr><td>no_lung</td><td>415.1</td><td>1.5</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr></table>
53017	 0.36223	 52.4000	181	Lung	bivariate	0.458	<b>Douglas, WA</b><br><i>pop. 32603</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>17.3</td><td>3.6</td></tr><tr><td>elevation</td><td>0.4</td><td>3.1</td></tr><tr><td>no_lung</td><td>428.2</td><td>2.2</td></tr><tr><td>smoking</td><td>45.7</td><td>-1.2</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
53021	 0.15124	 62.8000	222	Lung	bivariate	0.547	<b>Franklin, WA</b><br><i>pop. 49347</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.6</td><td>4.8</td></tr><tr><td>elevation</td><td>0.2</td><td>4.6</td></tr><tr><td>black</td><td>2.9</td><td>0.1</td></tr><tr><td>no_lung</td><td>374.8</td><td>-0.5</td></tr><tr><td>smoking</td><td>37.5</td><td>-12.9</td></tr></table>
53025	 0.37230	 59.7000	273	Lung	bivariate	0.646	<b>Grant, WA</b><br><i>pop. 74698</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.4</td><td>4.9</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>no_lung</td><td>367.5</td><td>-0.9</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr><tr><td>smoking</td><td>44.7</td><td>-2.6</td></tr></table>
53027	 0.06532	101.0000	259	Lung	bivariate	0.620	<b>Grays Harbor, WA</b><br><i>pop. 67194</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.0</td><td>15.2</td></tr><tr><td>elevation</td><td>0.1</td><td>5.2</td></tr><tr><td>education</td><td>14.5</td><td>4.8</td></tr><tr><td>no_lung</td><td>439.0</td><td>2.7</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
53029	 0.05718	 54.7000	268	Lung	bivariate	0.635	<b>Island, WA</b><br><i>pop. 71558</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.8</td><td>6.1</td></tr><tr><td>elevation</td><td>0.1</td><td>5.3</td></tr><tr><td>no_lung</td><td>408.2</td><td>1.2</td></tr><tr><td>black</td><td>3.0</td><td>0.2</td></tr><tr><td>education</td><td>29.8</td><td>-1.8</td></tr></table>
53031	 0.04286	 64.9000	161	Lung	bivariate	0.413	<b>Jefferson, WA</b><br><i>pop. 25953</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.9</td><td>13.5</td></tr><tr><td>elevation</td><td>0.0</td><td>5.4</td></tr><tr><td>no_lung</td><td>432.3</td><td>2.4</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>education</td><td>34.8</td><td>-4.0</td></tr></table>
53033	 0.09375	 58.1000	500	Lung	bivariate	1.000	<b>King, WA</b><br><i>pop. 1739174</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>black</td><td>6.5</td><td>2.6</td></tr><tr><td>no_lung</td><td>422.6</td><td>1.9</td></tr><tr><td>smoking</td><td>45.8</td><td>-1.1</td></tr><tr><td>education</td><td>45.2</td><td>-8.5</td></tr></table>
53035	 0.07513	 63.8000	482	Lung	bivariate	0.975	<b>Kitsap, WA</b><br><i>pop. 231969</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.0</td><td>6.4</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>no_lung</td><td>426.0</td><td>2.1</td></tr><tr><td>black</td><td>3.8</td><td>0.8</td></tr><tr><td>education</td><td>28.0</td><td>-1.0</td></tr></table>
